sample_id,rule_id,intent,utterance,vehicle_state,expected_outcome,sample_type,confused_with_intent,reviewed,notes,human_review
GOLD-R026-014,R026,switch_drivemode_eco,??i ch? ?? lái sang Ti?t Ki?m cho anh.,{},ALLOW,positive_branch,,FALSE,,
GOLD-R026-015,R026,switch_drivemode_eco,Chuy?n sang ch? ?? Ti?t Ki?m giùm tôi.,{},ALLOW,positive_branch,,FALSE,,
GOLD-R026-016,R026,switch_drivemode_eco,"Ê, chuy?n qua Eco ?i, ti?t ki?m pin xíu.",{},ALLOW,positive_branch,,FALSE,,
GOLD-R026-017,R026,switch_drivemode_eco,Chuy?n drive mode qua Eco cho tôi v?i.,{},ALLOW,positive_branch,,FALSE,,
GOLD-R026-018,R026,switch_drivemode_eco,Chuy?n ch? ?? lái sang Eco h? t? nhé.,{},ALLOW,positive_branch,,FALSE,,
GOLD-R026-019,R026,switch_drivemode_eco,"Ch? ?? Ti?t Ki?m, chuy?n qua cho tui.",{},ALLOW,positive_branch,,FALSE,,
GOLD-R026-020,R026,switch_drivemode_eco,"Này, chuy?n sang Eco giúp tôi.",{},ALLOW,positive_branch,,FALSE,,
GOLD-R027-001,R027,switch_drivemode_normal,Chuy?n v? Normal mode cho anh.,{},ALLOW,hard_negative,activate_creepmode,FALSE,intent th?t = switch_drivemode_normal (rule R027),
GOLD-R027-002,R027,switch_drivemode_normal,"Ch? ?? Bình Th??ng, chuy?n l?i h? tôi.",{},ALLOW,hard_negative,turnoff_LKA,FALSE,intent th?t = switch_drivemode_normal (rule R027),
GOLD-R027-003,R027,switch_drivemode_normal,Chuy?n v? ch? ?? Bình Th??ng giùm.,{},ALLOW,hard_negative,switch_drivemode_sport,FALSE,intent th?t = switch_drivemode_normal (rule R027),
GOLD-R027-004,R027,switch_drivemode_normal,Chuy?n v? ch? ?? Bình Th??ng h? t?.,{},ALLOW,hard_negative,switch_drivemode_eco,FALSE,intent th?t = switch_drivemode_normal (rule R027),
GOLD-R027-005,R027,switch_drivemode_normal,"Normal mode, chuy?n l?i cho tui.",{},ALLOW,positive_branch,,FALSE,,
GOLD-R027-006,R027,switch_drivemode_normal,"Cho tui v? l?i ch? ?? bình th??ng, không c?n Sport n?a.",{},ALLOW,positive_branch,,FALSE,,
GOLD-R027-007,R027,switch_drivemode_normal,Chuy?n v? Normal ???c không r?a?,{},ALLOW,positive_branch,,FALSE,,
GOLD-R027-008,R027,switch_drivemode_normal,"Ê, chuy?n v? ch? ?? th??ng ?i, lái v?y ?? r?i.",{},ALLOW,positive_branch,,FALSE,,
GOLD-R027-009,R027,switch_drivemode_normal,Chuy?n ch? ?? Normal l?i giùm.,{},ALLOW,positive_branch,,FALSE,,
GOLD-R027-010,R027,switch_drivemode_normal,Cho quay v? ch? ?? lái Bình Th??ng nh? c? v?i.,{},ALLOW,positive_branch,,FALSE,,
GOLD-R027-011,R027,switch_drivemode_normal,Cho chuy?n drive mode v? Normal cái.,{},ALLOW,positive_branch,,FALSE,,
GOLD-R027-012,R027,switch_drivemode_normal,"Chuy?n v? Normal mode giùm, tui lái v?a v?a thôi.",{},ALLOW,positive_branch,,FALSE,,
GOLD-R027-013,R027,switch_drivemode_normal,Chuy?n v? ch? ?? th??ng giúp tôi.,{},ALLOW,positive_branch,,FALSE,,
GOLD-R027-014,R027,switch_drivemode_normal,Tr? ch? ?? lái v? Bình Th??ng giùm anh cái.,{},ALLOW,positive_branch,,FALSE,,
GOLD-R027-015,R027,switch_drivemode_normal,Chuy?n drive mode v? Normal cho tôi v?i.,{},ALLOW,positive_branch,,FALSE,,
GOLD-R027-016,R027,switch_drivemode_normal,Chuy?n ch? ?? lái v? Bình Th??ng h? t? nhé.,{},ALLOW,positive_branch,,FALSE,,
GOLD-R027-017,R027,switch_drivemode_normal,"Ch? ?? Bình Th??ng, chuy?n l?i cho tui.",{},ALLOW,positive_branch,,FALSE,,
GOLD-R027-018,R027,switch_drivemode_normal,??i ch? ?? lái v? Bình Th??ng cho anh.,{},ALLOW,positive_branch,,FALSE,,
GOLD-R027-019,R027,switch_drivemode_normal,Cho tui chuy?n v? ch? ?? th??ng cái coi.,{},ALLOW,positive_branch,,FALSE,,
GOLD-R027-020,R027,switch_drivemode_normal,"Này, normal mode, chuy?n l?i cho tui.",{},ALLOW,positive_branch,,FALSE,,
GOLD-R028-001,R028,activate_creepmode,B?t ch? ?? bò xe giùm.,"{""avh"":false}",ALLOW,hard_negative,activate_hda,FALSE,intent th?t = activate_creepmode (rule R028),
GOLD-R028-002,R028,activate_creepmode,"Xe ?ông quá, b?t ch? ?? bò xe h? anh cái.","{""avh"":false}",ALLOW,hard_negative,activate_autopark,FALSE,intent th?t = activate_creepmode (rule R028),
GOLD-R028-003,R028,activate_creepmode,"B?t ch? ?? Creep giùm tôi, ???ng ?ông xe.","{""avh"":false}",ALLOW,hard_negative,switch_drivemode_sport,FALSE,intent th?t = activate_creepmode (rule R028),
GOLD-R028-004,R028,activate_creepmode,"K?t xe ri, b?t ch? ?? bò xe lên cho tui.","{""avh"":false}",ALLOW,hard_negative,activate_autopark,FALSE,intent th?t = activate_creepmode (rule R028),
GOLD-R028-005,R028,activate_creepmode,B?t Creep mode ???c không r?a?,"{""avh"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R028-006,R028,activate_creepmode,"Cho b?t ch? ?? Creep cái, lái trong h?m g?i xe cho ti?n.","{""avh"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R028-007,R028,activate_creepmode,Cho anh b?t Creep mode cái.,"{""avh"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R028-008,R028,activate_creepmode,"B?t ch? ?? Creep giùm anh cái, ?? ph?i ??p ga liên t?c.","{""avh"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R028-009,R028,activate_creepmode,"Creep mode, b?t lên cho tui.","{""avh"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R028-010,R028,activate_creepmode,"???ng ?ông xe c? th? này, b?t ch? ?? Creep giúp tôi v?i.","{""avh"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R028-011,R028,activate_creepmode,Cho tui b?t Creep mode cái coi.,"{""avh"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R028-012,R028,activate_creepmode,"B?t Creep mode giùm, tui ?ang nhích t?ng chút trong bãi ??.","{""avh"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R028-013,R028,activate_creepmode,B?t ch? ?? rà ga lên giùm.,"{""avh"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R028-014,R028,activate_creepmode,"B?t ch? ?? rà ga cho tôi, ???ng t?c kinh kh?ng.","{""avh"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R028-015,R028,activate_creepmode,B?t ch? ?? rà ga giúp tôi.,"{""avh"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R028-016,R028,activate_creepmode,Cho b?t ch? ?? rà ga t? ??ng giùm tôi v?i.,"{""avh"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R028-017,R028,activate_creepmode,"Ch? ?? rà ga, b?t lên cho tui.","{""avh"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R028-018,R028,activate_creepmode,"Ê, b?t ch? ?? rà ga ?i, k?t xe quá.","{""avh"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R028-019,R028,activate_creepmode,B?t ch? ?? rà ga h? t? v?i nhé.,"{""avh"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R028-020,R028,activate_creepmode,"Cho tôi h?i, b?t Creep mode ???c không r?a?","{""avh"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R029-001,R029,activate_creepmode,"B?t ch? ?? Creep cho tôi, xe ?ang gi? phanh ?ó.","{""avh"":true}",BLOCK_UNAVAILABLE,hard_negative,switch_drivemode_normal,FALSE,intent th?t = activate_creepmode (rule R029),
GOLD-R029-002,R029,activate_creepmode,"Ch? ?? rà ga, b?t h? tôi cái, xe ?ang gi? phanh t? ??ng á.","{""avh"":true}",BLOCK_UNAVAILABLE,hard_negative,activate_petmode,FALSE,intent th?t = activate_creepmode (rule R029),
GOLD-R029-003,R029,activate_creepmode,"B?t ch? ?? Creep giùm, xe tôi ?ang gi? phanh t? ??ng.","{""avh"":true}",BLOCK_UNAVAILABLE,hard_negative,switch_drivemode_sport,FALSE,intent th?t = activate_creepmode (rule R029),
GOLD-R029-004,R029,activate_creepmode,"Xe ?ang gi? phanh t? ??ng r?i, b?t ch? ?? rà ga lên giùm.","{""avh"":true}",BLOCK_UNAVAILABLE,hard_negative,activate_campmode,FALSE,intent th?t = activate_creepmode (rule R029),
GOLD-R029-005,R029,activate_creepmode,"Creep mode, b?t giúp tui cái.","{""avh"":true}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R029-006,R029,activate_creepmode,"Ê, b?t ch? ?? rà ga lên ?i, xe ?ang gi? phanh mà c?ng th?.","{""avh"":true}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R029-007,R029,activate_creepmode,B?t Creep mode ???c ch?a hè?,"{""avh"":true}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R029-008,R029,activate_creepmode,Cho b?t ch? ?? rà ga t? ??ng cho tôi ???c không.,"{""avh"":true}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R029-009,R029,activate_creepmode,B?t giùm ch? ?? rà ga cho tôi.,"{""avh"":true}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R029-010,R029,activate_creepmode,"Cho b?t Creep mode cái, ch?y trong h?m g?i xe.","{""avh"":true}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R029-011,R029,activate_creepmode,Cho b?t ch? ?? Creep cái coi th?.,"{""avh"":true}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R029-012,R029,activate_creepmode,"B?t ch? ?? Creep giùm anh, ?ang k?t xe ghê.","{""avh"":true}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R029-013,R029,activate_creepmode,B?t ch? ?? rà ga h? t? ?i.,"{""avh"":true}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R029-014,R029,activate_creepmode,B?t ch? ?? rà ga cho tôi th? coi.,"{""avh"":true}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R029-015,R029,activate_creepmode,Cho anh b?t ch? ?? Creep cái ?i.,"{""avh"":true}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R029-016,R029,activate_creepmode,"B?t Creep giùm, ?ang nhích trong bãi ??u xe.","{""avh"":true}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R029-017,R029,activate_creepmode,B?t ch? ?? rà ga lên h? t?.,"{""avh"":true}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R029-018,R029,activate_creepmode,"Creep, b?t ch? ?? ?ó lên cho tui.","{""avh"":true}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R029-019,R029,activate_creepmode,B?t ch? ?? rà ga giúp tôi cái.,"{""avh"":true}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R029-020,R029,activate_creepmode,"Này, creep mode, b?t giúp tui cái.","{""avh"":true}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R030-001,R030,turnoff_LKA,"Tr? lý gi? làn, t?t giùm cái.",{},CONFIRM,hard_negative,deactivate_esc,FALSE,intent th?t = turnoff_LKA (rule R030),
GOLD-R030-002,R030,turnoff_LKA,"Tr? lý gi? làn ???ng ?ang gây khó ch?u, t?t nó ?i cho tôi.",{},CONFIRM,hard_negative,switch_drivemode_eco,FALSE,intent th?t = turnoff_LKA (rule R030),
GOLD-R030-003,R030,turnoff_LKA,T?t h? tr? gi? làn ???ng cho tôi.,{},CONFIRM,hard_negative,switch_drivemode_sport,FALSE,intent th?t = turnoff_LKA (rule R030),
GOLD-R030-004,R030,turnoff_LKA,T?t cái tr? lý gi? làn ???ng lên h? tôi.,{},CONFIRM,hard_negative,deactivate_hud,FALSE,intent th?t = turnoff_LKA (rule R030),
GOLD-R030-005,R030,turnoff_LKA,T?t LKA giúp tôi.,{},CONFIRM,positive_branch,,FALSE,,
GOLD-R030-006,R030,turnoff_LKA,"T?t tính n?ng gi? làn cho tôi, nó c? can thi?p vô l?ng hoài.",{},CONFIRM,positive_branch,,FALSE,,
GOLD-R030-007,R030,turnoff_LKA,"LKA, t?t ?i cho tui.",{},CONFIRM,positive_branch,,FALSE,,
GOLD-R030-008,R030,turnoff_LKA,"Gi? làn ???ng, t?t tính n?ng ?ó ?i cho tui.",{},CONFIRM,positive_branch,,FALSE,,
GOLD-R030-009,R030,turnoff_LKA,T?t LKA ???c không r?a?,{},CONFIRM,positive_branch,,FALSE,,
GOLD-R030-010,R030,turnoff_LKA,"Ê, t?t tính n?ng gi? làn ?i, khó ch?u quá.",{},CONFIRM,positive_branch,,FALSE,,
GOLD-R030-011,R030,turnoff_LKA,Cho anh t?t LKA cái.,{},CONFIRM,positive_branch,,FALSE,,
GOLD-R030-012,R030,turnoff_LKA,"T?t LKA giùm, tui mu?n t? lái hoàn toàn.",{},CONFIRM,positive_branch,,FALSE,,
GOLD-R030-013,R030,turnoff_LKA,T?t h? tr? gi? làn xu?ng giùm.,{},CONFIRM,positive_branch,,FALSE,,
GOLD-R030-014,R030,turnoff_LKA,Cho t?t ch?c n?ng gi? làn cho tôi v?i.,{},CONFIRM,positive_branch,,FALSE,,
GOLD-R030-015,R030,turnoff_LKA,Cho t?t tr? lý gi? làn ???ng cái.,{},CONFIRM,positive_branch,,FALSE,,
GOLD-R030-016,R030,turnoff_LKA,T?t h? tr? gi? làn ???ng giùm anh cái.,{},CONFIRM,positive_branch,,FALSE,,
GOLD-R030-017,R030,turnoff_LKA,Cho t?t tính n?ng gi? làn ???ng cái.,{},CONFIRM,positive_branch,,FALSE,,
GOLD-R030-018,R030,turnoff_LKA,T?t h? tr? gi? làn h? t? v?i nhé.,{},CONFIRM,positive_branch,,FALSE,,
GOLD-R030-019,R030,turnoff_LKA,Cho tui t?t tính n?ng gi? làn cái coi.,{},CONFIRM,positive_branch,,FALSE,,
GOLD-R030-020,R030,turnoff_LKA,"Này, t?t LKA giúp tôi.",{},CONFIRM,positive_branch,,FALSE,,
GOLD-R031-001,R031,activate_campmode,"Ch? ?? c?m tr?i, b?t h? tôi phát nào.","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""P"",""pet_mode_active"":false,""speed"":0,""valet_mode_active"":false}",ALLOW,hard_negative,activate_valetmode,FALSE,intent th?t = activate_campmode (rule R031),
GOLD-R031-002,R031,activate_campmode,"?ã ?? và kéo phanh tay xong xuôi, b?t ch? ?? c?m tr?i cái.","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""P"",""pet_mode_active"":false,""speed"":0,""valet_mode_active"":false}",ALLOW,hard_negative,activate_valetmode,FALSE,intent th?t = activate_campmode (rule R031),
GOLD-R031-003,R031,activate_campmode,"?? xong kéo phanh tay r?i, cho b?t ch? ?? c?m tr?i v?i.","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""P"",""pet_mode_active"":false,""speed"":0,""valet_mode_active"":false}",ALLOW,hard_negative,activate_petmode,FALSE,intent th?t = activate_campmode (rule R031),
GOLD-R031-004,R031,activate_campmode,"Này, ch? ?? c?m tr?i, b?t h? tôi phát nào.","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""P"",""pet_mode_active"":false,""speed"":0,""valet_mode_active"":false}",ALLOW,hard_negative,activate_valetmode,FALSE,intent th?t = activate_campmode (rule R031),
GOLD-R031-005,R031,activate_campmode,B?t Camp mode ???c không r?a?,"{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""P"",""pet_mode_active"":false,""speed"":0,""valet_mode_active"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R031-006,R031,activate_campmode,"B?t ch? ?? Camp giùm anh cái, ?? máy l?nh ch?y qua ?êm.","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""P"",""pet_mode_active"":false,""speed"":0,""valet_mode_active"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R031-007,R031,activate_campmode,Cho anh b?t Camp mode cái.,"{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""P"",""pet_mode_active"":false,""speed"":0,""valet_mode_active"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R031-008,R031,activate_campmode,"B?t ch? ?? c?m tr?i cho tôi, ?? xe xong h?t r?i.","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""P"",""pet_mode_active"":false,""speed"":0,""valet_mode_active"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R031-009,R031,activate_campmode,"Camp mode, b?t lên cho tui.","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""P"",""pet_mode_active"":false,""speed"":0,""valet_mode_active"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R031-010,R031,activate_campmode,"Ê, b?t ch? ?? c?m tr?i ?i, t?i nay ng? l?i ?ây.","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""P"",""pet_mode_active"":false,""speed"":0,""valet_mode_active"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R031-011,R031,activate_campmode,B?t ch? ?? c?m tr?i giùm tôi.,"{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""P"",""pet_mode_active"":false,""speed"":0,""valet_mode_active"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R031-012,R031,activate_campmode,"Cho b?t ch? ?? Camp cái, ?ã kéo phanh tay xong.","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""P"",""pet_mode_active"":false,""speed"":0,""valet_mode_active"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R031-013,R031,activate_campmode,"Ch? ?? Camp, b?t lên cho tui.","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""P"",""pet_mode_active"":false,""speed"":0,""valet_mode_active"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R031-014,R031,activate_campmode,"B?t Camp mode giùm, t?i tui d?ng l?u c?nh xe r?i.","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""P"",""pet_mode_active"":false,""speed"":0,""valet_mode_active"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R031-015,R031,activate_campmode,Cho tui b?t Camp mode cái coi.,"{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""P"",""pet_mode_active"":false,""speed"":0,""valet_mode_active"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R031-016,R031,activate_campmode,Cho b?t ch? ?? c?m tr?i cho tôi v?i.,"{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""P"",""pet_mode_active"":false,""speed"":0,""valet_mode_active"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R031-017,R031,activate_campmode,B?t ch? ?? c?m tr?i lên giùm.,"{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""P"",""pet_mode_active"":false,""speed"":0,""valet_mode_active"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R031-018,R031,activate_campmode,B?t ch? ?? c?m tr?i h? t? v?i nhé.,"{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""P"",""pet_mode_active"":false,""speed"":0,""valet_mode_active"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R031-019,R031,activate_campmode,B?t ch? ?? c?m tr?i giúp tôi.,"{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""P"",""pet_mode_active"":false,""speed"":0,""valet_mode_active"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R031-020,R031,activate_campmode,"Cho tôi h?i, b?t Camp mode ???c không r?a?","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""P"",""pet_mode_active"":false,""speed"":0,""valet_mode_active"":false}",ALLOW,positive_branch,,FALSE,,
GOLD-R032-001,R032,activate_campmode,Chuy?n sang ch? ?? c?m tr?i cho anh.,"{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""R"",""pet_mode_active"":false,""speed"":9,""valet_mode_active"":false}",BLOCK_UNAVAILABLE,hard_negative,activate_valetmode,FALSE,intent th?t = activate_campmode (rule R032),
GOLD-R032-002,R032,activate_campmode,"B?t ch? ?? c?m tr?i giùm, xe ?ang ch?y trên ???ng.","{""battery_pct"":25,""camp_mode_active"":false,""epb"":false,""gear"":""P"",""pet_mode_active"":false,""speed"":0,""valet_mode_active"":false}",BLOCK_UNAVAILABLE,hard_negative,activate_petmode,FALSE,intent th?t = activate_campmode (rule R032),
GOLD-R032-003,R032,activate_campmode,"B?t ch? ?? c?m tr?i cho tôi, pin còn th?p.","{""battery_pct"":24,""camp_mode_active"":false,""epb"":true,""gear"":""N"",""pet_mode_active"":false,""speed"":81,""valet_mode_active"":false}",BLOCK_UNAVAILABLE,hard_negative,activate_valetmode,FALSE,intent th?t = activate_campmode (rule R032),
GOLD-R032-004,R032,activate_campmode,"B?t ch? ?? c?m tr?i cho tôi, pin th?p quá mà.","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""D"",""pet_mode_active"":false,""speed"":80,""valet_mode_active"":false}",BLOCK_UNAVAILABLE,hard_negative,activate_petmode,FALSE,intent th?t = activate_campmode (rule R032),
GOLD-R032-005,R032,activate_campmode,B?t Camp mode lên ???c ch?a hè?,"{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""R"",""pet_mode_active"":false,""speed"":4,""valet_mode_active"":false}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R032-006,R032,activate_campmode,"Camp mode, b?t lên cho tui, tui ?i ch?m ch?m thôi mà.","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""R"",""pet_mode_active"":false,""speed"":79,""valet_mode_active"":false}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R032-007,R032,activate_campmode,"Ch? ?? Camp, th? b?t lên xem nào.","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""R"",""pet_mode_active"":false,""speed"":41,""valet_mode_active"":false}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R032-008,R032,activate_campmode,"B?t ch? ?? Camp giùm anh, xe tôi ch?a kéo phanh tay.","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""R"",""pet_mode_active"":false,""speed"":40,""valet_mode_active"":false}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R032-009,R032,activate_campmode,B?t giùm ch? ?? Camp cho tôi cái.,"{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""R"",""pet_mode_active"":false,""speed"":39,""valet_mode_active"":false}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R032-010,R032,activate_campmode,"Ê, b?t ch? ?? c?m tr?i lên, tôi ?ang lùi xe chút.","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""R"",""pet_mode_active"":false,""speed"":3,""valet_mode_active"":false}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R032-011,R032,activate_campmode,M? ch? ?? c?m tr?i h? t? ?i.,"{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""R"",""pet_mode_active"":false,""speed"":21,""valet_mode_active"":false}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R032-012,R032,activate_campmode,"B?t lên ch? ?? c?m tr?i giùm, ?ã ?? h?n r?i.","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""R"",""pet_mode_active"":false,""speed"":20,""valet_mode_active"":false}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R032-013,R032,activate_campmode,Cho tui b?t ch? ?? c?m tr?i v?i.,"{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""R"",""pet_mode_active"":false,""speed"":2,""valet_mode_active"":false}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R032-014,R032,activate_campmode,"B?t Camp mode cho tôi, xe tôi d?ng l?i r?i mà.","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""R"",""pet_mode_active"":false,""speed"":17,""valet_mode_active"":false}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R032-015,R032,activate_campmode,Cho anh b?t th? ch? ?? Camp cái.,"{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""R"",""pet_mode_active"":false,""speed"":16,""valet_mode_active"":false}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R032-016,R032,activate_campmode,"B?t ch? ?? c?m tr?i lên, ??ng yên h?n r?i ?ó.","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""R"",""pet_mode_active"":false,""speed"":151,""valet_mode_active"":false}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R032-017,R032,activate_campmode,B?t ch? ?? c?m tr?i giúp tôi cái.,"{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""R"",""pet_mode_active"":false,""speed"":150,""valet_mode_active"":false}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R032-018,R032,activate_campmode,"Cho b?t Camp mode cái, pin còn kha khá mà.","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""R"",""pet_mode_active"":false,""speed"":15,""valet_mode_active"":false}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R032-019,R032,activate_campmode,Cho b?t ch? ?? c?m tr?i lên coi th?.,"{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""R"",""pet_mode_active"":false,""speed"":149,""valet_mode_active"":false}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R032-020,R032,activate_campmode,"Cho tôi h?i, b?t Camp mode lên ???c ch?a hè?","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""R"",""pet_mode_active"":false,""speed"":14,""valet_mode_active"":false}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
GOLD-R032-021,R032,activate_campmode,"Làm ?n camp mode, b?t lên cho tui, tui ?i ch?m ch?m thôi mà.","{""battery_pct"":26,""camp_mode_active"":false,""epb"":true,""gear"":""R"",""pet_mode_active"":false,""speed"":11,""valet_mode_active"":false}",BLOCK_UNAVAILABLE,positive_branch,,FALSE,,
